,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Lost,Unrelated,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
369,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:12:13+00:00,1635077533000000000,https://twitter.com/anyuser/status/1452246548990107652,1452246397378519040,es,631,2610,7986,6540,1841,7039,1779,1,1,0,False,160,False,,,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
370,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:28:20+00:00,1635067700000000000,https://twitter.com/anyuser/status/1452205308110155779,1452205125741723648,en,115,663,53249,46134,90,34024,42349,3,21,1,False,57,True,,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
371,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:26:37+00:00,1635071197000000000,https://twitter.com/anyuser/status/1452219975209529348,1452219580202557440,ko,655,1360,354386,384586,660,95131,696,3,2,1,False,169,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
372,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:29:58+00:00,1635071398000000000,https://twitter.com/anyuser/status/1452220816809238544,1452215236933660672,en,663,1915,234104,317300,598,75226,104113,2,6,1,True,45,False,,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
373,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:51:59+00:00,1635076319000000000,https://twitter.com/anyuser/status/1452241456148754436,1452241360799551488,th,111,2019,26650,86147,153,6787,2099,3,0,0,True,50,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
374,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:44:56+00:00,1635079496000000000,https://twitter.com/anyuser/status/1452254782006218761,1452253800534888448,in,3138,4997,37278,26755,3834,17875,2750,2,6,1,False,52,True,,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
375,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:08:55+00:00,1635073735000000000,https://twitter.com/anyuser/status/1452230617794547719,1452230575062933504,en,110,941,63114,110123,764,111848,34837,2,14,0,False,101,False,,,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False
376,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:56:33+00:00,1635069393000000000,https://twitter.com/anyuser/status/1452212408936718338,1452211988306841600,en,116,544,47102,125071,1910,279370,4685,1,3,0,False,64,False,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
377,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:40:37+00:00,1635072037000000000,https://twitter.com/anyuser/status/1452223498705948678,1452223212499132416,und,76,134,5563,3546,238,34755,956,1,0,0,True,39,False,,,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
378,Rand200_NoRT,PTD_ON1,2021-10-24 10:59:18+00:00,1635073158000000000,https://twitter.com/anyuser/status/1452228200315162630,1452228200315162630,in,566,857,39802,631,857,39802,566,0,0,0,True,24,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
379,Rand200_NoRT,PTD_ON1,2021-10-24 12:20:19+00:00,1635078019000000000,https://twitter.com/anyuser/status/1452248589195960331,1452248589195960331,en,94,337,3028,37383,337,3028,94,0,0,0,False,134,False,,,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
380,Rand200_NoRT,PTD_ON1,2021-10-24 12:23:26+00:00,1635078206000000000,https://twitter.com/anyuser/status/1452249371052060676,1452249371052060676,en,465,286,99645,16957,286,99645,465,0,0,0,False,121,False,,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
381,Rand200_NoRT,PTD_ON1,2021-10-24 09:43:41+00:00,1635068621000000000,https://twitter.com/anyuser/status/1452209168975233027,1452209168975233027,en,1221,1126,12727,20239,1126,12727,1221,0,0,0,True,23,False,,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
382,Rand200_NoRT,PTD_ON1,2021-10-24 12:26:41+00:00,1635078401000000000,https://twitter.com/anyuser/status/1452250188391792644,1452250188391792644,ko,23,36,616,2076,36,616,23,0,0,0,True,21,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
383,Rand200_NoRT,PTD_ON1,2021-10-24 11:58:56+00:00,1635076736000000000,https://twitter.com/anyuser/status/1452243208268824584,1452243208268824584,es,1146,692,13643,22327,692,13643,1146,0,0,0,True,17,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
384,Rand200_NoRT,PTD_ON1,2021-10-24 12:02:26+00:00,1635076946000000000,https://twitter.com/anyuser/status/1452244087889870851,1452244087889870851,en,100,85,2178,1747,85,2178,100,0,0,0,True,29,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
385,Rand200_NoRT,PTD_ON1,2021-10-24 12:07:02+00:00,1635077222000000000,https://twitter.com/anyuser/status/1452245245790392322,1452245245790392322,en,188,456,3493,2916,456,3493,188,0,0,0,True,28,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
386,Rand200_NoRT,PTD_ON1,2021-10-24 10:59:13+00:00,1635073153000000000,https://twitter.com/anyuser/status/1452228178827792386,1452228178827792386,et,2433,1930,36176,53827,1930,36176,2433,0,0,0,True,33,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
387,Rand200_NoRT,PTD_ON1,2021-10-24 10:43:34+00:00,1635072214000000000,https://twitter.com/anyuser/status/1452224239302414339,1452224239302414339,en,1267,1355,10308,28382,1355,10308,1267,0,0,0,True,32,False,,,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False
388,Rand200_NoRT,PTD_ON1,2021-10-24 10:22:15+00:00,1635070935000000000,https://twitter.com/anyuser/status/1452218875995729929,1452218875995729929,pt,1202,1099,55509,333384,1099,55509,1202,0,0,0,False,109,False,,,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
389,Rand200_NoRT,PTD_ON1,2021-10-24 11:08:43+00:00,1635073723000000000,https://twitter.com/anyuser/status/1452230570772152320,1452230570772152320,en,256,1060,24101,27184,1060,24101,256,0,0,0,True,16,False,,,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
390,Rand200_NoRT,PTD_ON1,2021-10-24 09:47:40+00:00,1635068860000000000,https://twitter.com/anyuser/status/1452210173720895492,1452210173720895492,en,1221,482,41264,95384,482,41264,1221,0,0,0,True,56,False,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
391,Rand200_NoRT,PTD_ON1,2021-10-24 11:12:56+00:00,1635073976000000000,https://twitter.com/anyuser/status/1452231629137645587,1452231629137645587,en,372,905,10944,43689,905,10944,372,0,0,0,True,15,False,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
392,Rand200_NoRT,PTD_ON1,2021-10-24 11:18:55+00:00,1635074335000000000,https://twitter.com/anyuser/status/1452233137858170884,1452233137858170884,en,843,1003,20490,26979,1003,20490,843,0,0,0,True,28,False,,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
393,Rand200_NoRT,PTD_ON1,2021-10-24 12:39:39+00:00,1635079179000000000,https://twitter.com/anyuser/status/1452253454160728066,1452253454160728066,vi,92,629,20697,5793,629,20697,92,0,0,0,False,134,True,,,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False
394,Rand200_NoRT,PTD_ON1,2021-10-24 12:04:29+00:00,1635077069000000000,https://twitter.com/anyuser/status/1452244605005488129,1452244605005488129,ko,95,72,120070,100666,72,120070,95,0,0,0,True,19,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
395,Rand200_NoRT,PTD_ON1,2021-10-24 11:30:27+00:00,1635075027000000000,https://twitter.com/anyuser/status/1452236039054139395,1452236039054139395,in,566,857,39818,633,857,39818,566,0,0,0,True,34,False,,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
396,Rand200_NoRT,PTD_ON1,2021-10-24 11:00:17+00:00,1635073217000000000,https://twitter.com/anyuser/status/1452228446000717836,1452228446000717836,tl,2140,3218,50938,78583,3218,50938,2140,0,0,0,True,29,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
397,Rand200_NoRT,PTD_ON1,2021-10-24 12:12:41+00:00,1635077561000000000,https://twitter.com/anyuser/status/1452246666153578508,1452246666153578508,en,1617508,296,35315,38974,296,35315,1617508,0,0,0,False,123,False,,,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
398,Rand200_NoRT,PTD_ON1,2021-10-24 10:17:16+00:00,1635070636000000000,https://twitter.com/anyuser/status/1452217620497895428,1452217620497895428,en,256,1060,24063,27177,1060,24063,256,0,0,0,True,12,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
399,Rand200_NoRT,PTD_ON1,2021-10-24 11:28:39+00:00,1635074919000000000,https://twitter.com/anyuser/status/1452235586861940743,1452235586861940743,en,1434,2956,10772,13857,2956,10772,1434,0,0,0,True,23,False,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
400,Rand200_NoRT,PTD_ON1,2021-10-24 12:32:15+00:00,1635078735000000000,https://twitter.com/anyuser/status/1452251592204431371,1452251592204431371,en,0,1,140,21,1,140,0,0,0,0,False,143,False,,,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
401,Rand200_NoRT,PTD_ON1,2021-10-24 12:33:39+00:00,1635078819000000000,https://twitter.com/anyuser/status/1452251941707268102,1452251941707268102,en,25,42,199,986,42,199,25,0,0,0,True,42,False,,,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
402,Rand200_NoRT,PTD_ON1,2021-10-24 11:01:55+00:00,1635073315000000000,https://twitter.com/anyuser/status/1452228859353518086,1452228859353518086,en,442,2187,44901,72368,2187,44901,442,0,0,0,True,24,False,,,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
403,Rand200_NoRT,PTD_ON1,2021-10-24 09:18:31+00:00,1635067111000000000,https://twitter.com/anyuser/status/1452202835672772612,1452202835672772612,tl,0,3,2,0,3,2,0,0,0,0,True,25,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
404,Rand200_NoRT,PTD_ON1,2021-10-24 12:30:25+00:00,1635078625000000000,https://twitter.com/anyuser/status/1452251128058372107,1452251128058372107,vi,92,627,20689,5791,627,20689,92,0,0,0,False,238,True,,,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
405,Rand200_NoRT,PTD_ON1,2021-10-24 09:32:57+00:00,1635067977000000000,https://twitter.com/anyuser/status/1452206469915480071,1452206469915480071,tl,585,472,10111,9682,472,10111,585,0,0,0,True,13,False,,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,Rand200_NoRT,PTD_ON1,2021-10-24 10:21:45+00:00,1635070905000000000,https://twitter.com/anyuser/status/1452218747993960450,1452218747993960450,und,438,556,177025,211606,556,177025,438,0,0,0,True,34,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
407,Rand200_NoRT,PTD_ON1,2021-10-24 12:02:45+00:00,1635076965000000000,https://twitter.com/anyuser/status/1452244166365360131,1452244166365360131,en,110,375,3070,11825,375,3070,110,0,0,0,True,52,False,,,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
408,Rand200_NoRT,PTD_ON1,2021-10-24 12:05:28+00:00,1635077128000000000,https://twitter.com/anyuser/status/1452244848812204038,1452244848812204038,en,11401,5116,81942,82248,5116,81942,11401,0,0,0,False,63,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
409,Rand200_NoRT,PTD_ON1,2021-10-24 09:54:09+00:00,1635069249000000000,https://twitter.com/anyuser/status/1452211802415120395,1452211802415120395,en,161684,379,63498,11462,379,63498,161684,0,0,0,False,61,True,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
410,Rand200_NoRT,PTD_ON1,2021-10-24 12:02:25+00:00,1635076945000000000,https://twitter.com/anyuser/status/1452244082965762058,1452244082965762058,en,252,545,33273,56225,545,33273,252,0,0,0,True,29,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
411,Rand200_NoRT,PTD_ON1,2021-10-24 10:41:12+00:00,1635072072000000000,https://twitter.com/anyuser/status/1452223644613087245,1452223644613087245,en,730,1818,27523,49556,1818,27523,730,0,0,0,True,11,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
412,Rand200_NoRT,PTD_ON1,2021-10-24 12:02:24+00:00,1635076944000000000,https://twitter.com/anyuser/status/1452244080239513604,1452244080239513604,en,445,457,1111,1242,457,1111,445,0,0,0,True,25,False,,,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
413,Rand200_NoRT,PTD_ON1,2021-10-24 10:03:35+00:00,1635069815000000000,https://twitter.com/anyuser/status/1452214177796341766,1452214177796341766,tl,585,472,10133,9687,472,10133,585,0,0,0,True,52,False,,,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
414,Rand200_NoRT,PTD_ON1,2021-10-24 12:11:31+00:00,1635077491000000000,https://twitter.com/anyuser/status/1452246372959375366,1452246372959375366,en,11,15,714,5716,15,714,11,0,0,0,False,111,True,,,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
415,Rand200_NoRT,PTD_ON1,2021-10-24 10:14:08+00:00,1635070448000000000,https://twitter.com/anyuser/status/1452216832455286789,1452216832455286789,ar,697,391,63587,32792,391,63587,697,0,0,0,True,51,False,,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
416,Rand200_NoRT,PTD_ON1,2021-10-24 12:47:09+00:00,1635079629000000000,https://twitter.com/anyuser/status/1452255341719212051,1452255341719212051,ar,30,250,31737,46297,250,31737,30,0,0,0,True,31,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
417,Rand200_NoRT,PTD_ON1,2021-10-24 12:09:57+00:00,1635077397000000000,https://twitter.com/anyuser/status/1452245980481527814,1452245980481527814,en,454,494,22896,8210,494,22896,454,0,0,0,True,28,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
418,Rand200_NoRT,PTD_ON1,2021-10-24 10:54:03+00:00,1635072843000000000,https://twitter.com/anyuser/status/1452226878304104451,1452226878304104451,ro,195,404,12227,12206,404,12227,195,0,0,0,True,27,False,,,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
419,Rand200_NoRT,PTD_ON1,2021-10-24 11:49:39+00:00,1635076179000000000,https://twitter.com/anyuser/status/1452240872297402375,1452240872297402375,tl,310,338,5038,8929,338,5038,310,0,0,0,True,34,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
420,Rand200_NoRT,PTD_ON1,2021-10-24 11:22:57+00:00,1635074577000000000,https://twitter.com/anyuser/status/1452234151407534087,1452234151407534087,in,407,803,21652,73886,803,21652,407,0,0,0,True,33,False,,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
421,Rand200_NoRT,PTD_ON1,2021-10-24 12:05:34+00:00,1635077134000000000,https://twitter.com/anyuser/status/1452244875198537734,1452244875198537734,en,158462,279,8873,9328,279,8873,158462,0,0,0,False,137,True,,,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False
422,Rand200_NoRT,PTD_ON1,2021-10-24 12:03:20+00:00,1635077000000000000,https://twitter.com/anyuser/status/1452244314600443915,1452244314600443915,en,2699,2557,88319,104578,2557,88319,2699,0,0,0,False,93,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
423,Rand200_NoRT,PTD_ON1,2021-10-24 12:28:02+00:00,1635078482000000000,https://twitter.com/anyuser/status/1452250530236014595,1452250530236014595,en,272,262,12145,12843,262,12145,272,0,0,0,True,53,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
424,Rand200_NoRT,PTD_ON1,2021-10-24 10:10:15+00:00,1635070215000000000,https://twitter.com/anyuser/status/1452215857673822213,1452215857673822213,in,463,479,250254,218397,479,250254,463,0,0,0,True,12,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
425,Rand200_NoRT,PTD_ON1,2021-10-24 12:09:08+00:00,1635077348000000000,https://twitter.com/anyuser/status/1452245774486671362,1452245774486671362,en,32,161,1919,38594,161,1919,32,0,0,0,False,89,False,,,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
426,Rand200_NoRT,PTD_ON1,2021-10-24 10:47:03+00:00,1635072423000000000,https://twitter.com/anyuser/status/1452225117270937600,1452225117270937600,en,4,26,698,387,26,698,4,0,0,0,True,38,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
427,Rand200_NoRT,PTD_ON1,2021-10-24 09:35:05+00:00,1635068105000000000,https://twitter.com/anyuser/status/1452207004282281986,1452207004282281986,en,688,932,3803,7838,932,3803,688,0,0,0,True,14,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
428,Rand200_NoRT,PTD_ON1,2021-10-24 12:08:08+00:00,1635077288000000000,https://twitter.com/anyuser/status/1452245522635530243,1452245522635530243,en,4,31,103,43,31,103,4,0,0,0,True,38,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
429,Rand200_NoRT,PTD_ON1,2021-10-24 10:22:39+00:00,1635070959000000000,https://twitter.com/anyuser/status/1452218975245455365,1452218975245455365,pt,422,405,901,2518,405,901,422,0,0,0,True,28,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
430,Rand200_NoRT,PTD_ON1,2021-10-24 12:07:50+00:00,1635077270000000000,https://twitter.com/anyuser/status/1452245446987030529,1452245446987030529,en,721648,228,114885,22378,228,114885,721648,0,0,0,False,230,True,,,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
431,Rand200_NoRT,PTD_ON1,2021-10-24 10:37:55+00:00,1635071875000000000,https://twitter.com/anyuser/status/1452222816464502784,1452222816464502784,und,184,492,10631,4321,492,10631,184,0,0,0,False,84,True,,,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False
432,Rand200_NoRT,PTD_ON1,2021-10-24 12:31:03+00:00,1635078663000000000,https://twitter.com/anyuser/status/1452251289262432260,1452251289262432260,ko,13,305,2715,17797,305,2715,13,0,0,0,True,47,False,,,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
433,Rand200_NoRT,PTD_ON1,2021-10-24 10:48:42+00:00,1635072522000000000,https://twitter.com/anyuser/status/1452225532150657038,1452225532150657038,en,859,1327,141834,110711,1327,141834,859,0,0,0,False,38,True,,,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
434,Rand200_NoRT,PTD_ON1,2021-10-24 10:38:08+00:00,1635071888000000000,https://twitter.com/anyuser/status/1452222874450792460,1452222874450792460,in,283,519,10986,8712,519,10986,283,0,0,0,True,35,False,,,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
435,Rand200_NoRT,PTD_ON1,2021-10-24 11:46:40+00:00,1635076000000000000,https://twitter.com/anyuser/status/1452240119625302020,1452240119625302020,en,886,453,45779,147633,453,45779,886,0,0,0,False,109,False,,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
436,Rand200_NoRT,PTD_ON1,2021-10-24 12:22:23+00:00,1635078143000000000,https://twitter.com/anyuser/status/1452249109193273350,1452249109193273350,ar,79,343,4472,3756,343,4472,79,0,0,0,True,51,False,,,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
437,Rand200_NoRT,PTD_ON1,2021-10-24 12:07:58+00:00,1635077278000000000,https://twitter.com/anyuser/status/1452245481980112900,1452245481980112900,en,421,534,2836,3514,534,2836,421,0,0,0,True,29,False,,,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
438,Rand200_NoRT,PTD_ON1,2021-10-24 10:53:35+00:00,1635072815000000000,https://twitter.com/anyuser/status/1452226760431505413,1452226760431505413,it,2140,3218,50931,78582,3218,50931,2140,0,0,0,True,29,False,,,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
439,Rand200_NoRT,PTD_ON1,2021-10-24 11:27:46+00:00,1635074866000000000,https://twitter.com/anyuser/status/1452235363855085569,1452235363855085569,en,159,1438,54580,78616,1438,54580,159,0,0,0,True,26,False,,,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
440,Rand200_NoRT,PTD_ON1,2021-10-24 11:03:43+00:00,1635073423000000000,https://twitter.com/anyuser/status/1452229312367714310,1452229312367714310,en,80,238,16875,49116,238,16875,80,0,0,0,True,27,False,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
441,Rand200_NoRT,PTD_ON1,2021-10-24 12:25:48+00:00,1635078348000000000,https://twitter.com/anyuser/status/1452249968513781767,1452249968513781767,und,0,19,65,14,19,65,0,0,0,0,False,51,True,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
442,Rand200_NoRT,PTD_ON1,2021-10-24 10:40:41+00:00,1635072041000000000,https://twitter.com/anyuser/status/1452223512509403141,1452223512509403141,tr,1801,1353,245799,417139,1353,245799,1801,0,0,0,True,16,False,,1.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
443,Rand200_NoRT,PTD_ON1,2021-10-24 12:07:35+00:00,1635077255000000000,https://twitter.com/anyuser/status/1452245381677555717,1452245381677555717,en,1116,763,11915,42280,763,11915,1116,0,0,0,False,101,True,,,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False
444,Rand200_NoRT,PTD_ON1,2021-10-24 10:16:48+00:00,1635070608000000000,https://twitter.com/anyuser/status/1452217506047856643,1452217506047856643,en,143,216,1031,12129,216,1031,143,0,0,0,False,144,True,,,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
445,Rand200_NoRT,PTD_ON1,2021-10-24 10:21:06+00:00,1635070866000000000,https://twitter.com/anyuser/status/1452218584084750345,1452218584084750345,en,9,12,66,206,12,66,9,0,0,0,False,133,True,,,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False
446,Rand200_NoRT,PTD_ON1,2021-10-24 11:59:58+00:00,1635076798000000000,https://twitter.com/anyuser/status/1452243468663721984,1452243468663721984,en,412,514,9928,22283,514,9928,412,0,0,0,True,59,False,,,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
447,Rand200_NoRT,PTD_ON1,2021-10-24 10:21:04+00:00,1635070864000000000,https://twitter.com/anyuser/status/1452218576472092678,1452218576472092678,und,2552,2716,87570,66769,2716,87570,2552,0,0,0,False,77,True,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
448,Rand200_NoRT,PTD_ON1,2021-10-24 10:24:39+00:00,1635071079000000000,https://twitter.com/anyuser/status/1452219480751460360,1452219480751460360,tl,89,455,13429,13503,455,13429,89,0,0,0,True,43,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
449,Rand200_NoRT,PTD_ON1,2021-10-24 11:07:47+00:00,1635073667000000000,https://twitter.com/anyuser/status/1452230334066663427,1452230334066663427,en,413,472,50515,54774,472,50515,413,0,0,0,True,38,False,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
450,Rand200_NoRT,PTD_ON1,2021-10-24 11:58:58+00:00,1635076738000000000,https://twitter.com/anyuser/status/1452243214258384911,1452243214258384911,en,11680,251,148859,73831,251,148859,11680,0,0,0,True,22,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
451,Rand200_NoRT,PTD_ON1,2021-10-24 11:42:20+00:00,1635075740000000000,https://twitter.com/anyuser/status/1452239030192594947,1452239030192594947,tl,18,67,1149,8140,67,1149,18,0,0,0,True,32,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
452,Rand200_NoRT,PTD_ON1,2021-10-24 12:35:18+00:00,1635078918000000000,https://twitter.com/anyuser/status/1452252356796682260,1452252356796682260,en,2249,1471,158989,12315,1471,158989,2249,0,0,0,False,79,False,,,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
453,Rand200_NoRT,PTD_ON1,2021-10-24 12:03:18+00:00,1635076998000000000,https://twitter.com/anyuser/status/1452244307562270722,1452244307562270722,en,21098,4202,101159,36616,4202,101159,21098,0,0,0,False,62,False,,,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
454,Rand200_NoRT,PTD_ON1,2021-10-24 11:57:11+00:00,1635076631000000000,https://twitter.com/anyuser/status/1452242765404721153,1452242765404721153,in,819,323,30981,33754,323,30981,819,0,0,0,True,27,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
455,Rand200_NoRT,PTD_ON1,2021-10-24 11:15:28+00:00,1635074128000000000,https://twitter.com/anyuser/status/1452232269331107843,1452232269331107843,en,14,67,2507,3882,67,2507,14,0,0,0,True,34,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
456,Rand200_NoRT,PTD_ON1,2021-10-24 11:20:02+00:00,1635074402000000000,https://twitter.com/anyuser/status/1452233418641756161,1452233418641756161,es,407,803,21650,73880,803,21650,407,0,0,0,True,9,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,Rand200_NoRT,PTD_ON1,2021-10-24 11:59:48+00:00,1635076788000000000,https://twitter.com/anyuser/status/1452243424778797060,1452243424778797060,en,261,726,64880,166419,726,64880,261,0,0,0,False,182,False,,,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
458,Rand200_NoRT,PTD_ON1,2021-10-24 12:20:15+00:00,1635078015000000000,https://twitter.com/anyuser/status/1452248571961614336,1452248571961614336,in,617,661,20067,19877,661,20067,617,0,0,0,True,31,False,,,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
459,Rand200_NoRT,PTD_ON1,2021-10-24 11:32:48+00:00,1635075168000000000,https://twitter.com/anyuser/status/1452236628412469266,1452236628412469266,en,310,3305,12946,4333,3305,12946,310,0,0,0,True,23,False,,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
460,Rand200_NoRT,PTD_ON1,2021-10-24 12:23:26+00:00,1635078206000000000,https://twitter.com/anyuser/status/1452249371379216398,1452249371379216398,es,230,375,7698,19231,375,7698,230,0,0,0,True,43,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
461,Rand200_NoRT,PTD_ON1,2021-10-24 09:43:20+00:00,1635068600000000000,https://twitter.com/anyuser/status/1452209079951101957,1452209079951101957,en,5391,5336,72963,138945,5336,72963,5391,0,0,0,True,4,False,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
462,Rand200_NoRT,PTD_ON1,2021-10-24 09:41:39+00:00,1635068499000000000,https://twitter.com/anyuser/status/1452208658377580558,1452208658377580558,en,1161,1291,11858,55865,1291,11858,1161,0,0,0,True,15,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
463,Rand200_NoRT,PTD_ON1,2021-10-24 11:57:26+00:00,1635076646000000000,https://twitter.com/anyuser/status/1452242830835994626,1452242830835994626,en,539,2242,42848,343883,2242,42848,539,0,0,0,True,25,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
464,Rand200_NoRT,PTD_ON1,2021-10-24 12:06:37+00:00,1635077197000000000,https://twitter.com/anyuser/status/1452245138282004481,1452245138282004481,tl,1258,2369,7269,11643,2369,7269,1258,0,0,0,True,39,False,,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
