,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
273,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:01:51+00:00,1623585711000000000,https://twitter.com/anyuser/status/1404046353269809163,1404038923492360192,en,467,638,7529,21187,4995,13343,3816,24,107,0,False,103,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
274,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:56:54+00:00,1623585414000000000,https://twitter.com/anyuser/status/1404045107444125702,1403996421980753920,th,37,325,59698,3683,297,172300,2442,15,21,1,False,149,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
275,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:19:18+00:00,1623586758000000000,https://twitter.com/anyuser/status/1404050746157457411,1404039239491223552,en,37,1192,14232,1235,5003,13350,3819,13,70,0,False,142,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
276,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:12:30+00:00,1623586350000000000,https://twitter.com/anyuser/status/1404049034008924161,1404030720746561536,th,1,151,601,277,319,15999,1265,24,30,0,False,124,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
277,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:02:08+00:00,1623585728000000000,https://twitter.com/anyuser/status/1404046425961369602,1404005623969107968,ja,2,38,12,331,33,1606,40,12,181,0,False,107,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
278,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:23:02+00:00,1623579782000000000,https://twitter.com/anyuser/status/1404021488521519106,1404019965850787840,en,10,128,4350,9854,1398,24716,1220,11,31,1,False,152,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
279,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:11:38+00:00,1623579098000000000,https://twitter.com/anyuser/status/1404018616933097474,1404014468485419008,ko,86,215,11424,24122,216,439210,1220,9,30,0,False,113,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
280,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:25:46+00:00,1623587146000000000,https://twitter.com/anyuser/status/1404052372750438401,1404039314107891712,ko,73,119,60222,759,540,58984,3087,20,46,2,False,183,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
281,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:21:33+00:00,1623586893000000000,https://twitter.com/anyuser/status/1404051313323700228,1404022544231895040,ko,0,9,155,150,266,4467,14,15,60,0,False,99,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False
282,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:12:59+00:00,1623586379000000000,https://twitter.com/anyuser/status/1404049156835102720,1404020764970393600,en,342,367,5136,4984,271,10423,1559,17,51,0,False,119,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
283,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:28:59+00:00,1623587339000000000,https://twitter.com/anyuser/status/1404053184381861893,1404047536848084992,de,415,279,25516,32860,1288,57985,5750,22,104,1,False,93,True,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False
284,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:06:31+00:00,1623582391000000000,https://twitter.com/anyuser/status/1404032430592323593,1404007056961458176,ja,8,106,1875,18851,349,4807,439211,24,300,5,False,68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285,Rand200_32t6RTd,SWZ_D1,2021-06-13 09:28:42+00:00,1623576522000000000,https://twitter.com/anyuser/status/1404007811617492994,1404000012225310720,in,123,123,49924,71103,101,25654,7728,18,47,1,False,288,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
286,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:38:33+00:00,1623584313000000000,https://twitter.com/anyuser/status/1404040492669542400,1403764604879065088,th,12,319,7384,14601,300,81017,210,11,19,19,False,317,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
287,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:01:43+00:00,1623585703000000000,https://twitter.com/anyuser/status/1404046322731155460,1404024833059393536,ko,4,75,3627,4798,113,2067,230,8,50,0,False,206,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
288,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:25:08+00:00,1623587108000000000,https://twitter.com/anyuser/status/1404052213538852866,1404044940334702592,ko,79,1209,125923,140268,1011,78148,3103,25,39,2,False,163,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
289,Rand200_32t6RTd,SWZ_D1,2021-06-13 09:56:19+00:00,1623578179000000000,https://twitter.com/anyuser/status/1404014763907059715,1403728885208944640,en,262,352,283,1570,162,595,105,20,37,0,False,294,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
290,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:08:21+00:00,1623586101000000000,https://twitter.com/anyuser/status/1404047988675125250,1404019047985946624,th,0,5,340,118,54,412,588,28,32,0,False,167,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
291,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:29:26+00:00,1623587366000000000,https://twitter.com/anyuser/status/1404053296277385217,1404041405928853504,en,4,55,571,1247,562,5367,624,26,81,0,False,217,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
292,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:57:31+00:00,1623581851000000000,https://twitter.com/anyuser/status/1404030164627951617,1404024696388132864,vi,49,799,9023,14759,225,8727,209,13,75,2,False,215,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
293,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:19:15+00:00,1623586755000000000,https://twitter.com/anyuser/status/1404050731699744773,1404014525972717568,en,5,40,6816,8515,2046,20331,3157,16,75,7,False,169,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
294,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:04:08+00:00,1623585848000000000,https://twitter.com/anyuser/status/1404046928434786309,1404044630899847168,ja,13,85,893,1001,7,1922,6,23,168,5,False,122,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
295,Rand200_32t6RTd,SWZ_D1,2021-06-13 09:03:15+00:00,1623574995000000000,https://twitter.com/anyuser/status/1404001409406672898,1403984989566369792,th,318,672,115262,114131,339,149050,179,15,47,5,False,95,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
296,Rand200_32t6RTd,SWZ_D1,2021-06-13 09:05:14+00:00,1623575114000000000,https://twitter.com/anyuser/status/1404001908516397056,1403964712023375872,und,50,147,5523,19714,131,28525,40649,11,101,1,False,362,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
297,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:39:58+00:00,1623584398000000000,https://twitter.com/anyuser/status/1404040847876710400,1404038634529906688,th,0,189,4585,2147,319,7802,206,7,6,0,False,98,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
298,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:34:33+00:00,1623580473000000000,https://twitter.com/anyuser/status/1404024385443307521,1404022158544695296,en,5,4,2082,1800,4,2081,5,7,6,0,False,293,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
299,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:14:28+00:00,1623586468000000000,https://twitter.com/anyuser/status/1404049530090254344,1403943365826138112,ko,55,104,28703,12260,522,4514,538,10,25,0,False,190,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
300,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:56:32+00:00,1623585392000000000,https://twitter.com/anyuser/status/1404045016142467074,1404024866383314944,en,96,219,6441,18694,735,37621,6998,8,36,3,False,186,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False
301,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:37:14+00:00,1623584234000000000,https://twitter.com/anyuser/status/1404040160602320899,1403856095559389184,ja,0,7,40,56,91,996,32,11,54,1,False,134,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
302,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:20:43+00:00,1623586843000000000,https://twitter.com/anyuser/status/1404051103658889222,1403755353418780672,ja,305,404,923,2942,366,1243,464,11,17,7,False,225,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True
303,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:39:49+00:00,1623580789000000000,https://twitter.com/anyuser/status/1404025711015317515,1403705012581134336,ja,3,103,3065,3271,998,58483,2554,15,129,3,False,179,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
304,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:10:56+00:00,1623579056000000000,https://twitter.com/anyuser/status/1404018442777227264,1404015686217732096,th,39,187,4014,10279,297,172213,2396,11,19,0,False,107,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
305,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:29:06+00:00,1623587346000000000,https://twitter.com/anyuser/status/1404053213947461644,1404041330368544768,en,0,65,176,38,27,7317,1422,11,58,0,False,126,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
306,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:13:23+00:00,1623586403000000000,https://twitter.com/anyuser/status/1404049257028411393,1404045303330709504,ja,1,10,23,40,56,1195,20,17,145,0,False,185,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
307,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:51:53+00:00,1623585113000000000,https://twitter.com/anyuser/status/1404043845071892480,1404039820993720320,th,28,62,52024,49203,830,149925,374,24,45,0,False,115,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
308,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:23:45+00:00,1623587025000000000,https://twitter.com/anyuser/status/1404051866233704449,1403988665383063552,ko,202,27,173,349,27,172,202,6,15,0,False,139,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
309,Rand200_32t6RTd,SWZ_D1,2021-06-13 09:20:23+00:00,1623576023000000000,https://twitter.com/anyuser/status/1404005718445879299,1403696093171372032,th,48,216,11793,15259,58,689,155,15,6,1,False,268,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
310,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:45:44+00:00,1623584744000000000,https://twitter.com/anyuser/status/1404042297885413389,1404007728935276544,ja,102,635,185106,296925,454,47101,1295,9,12,1,False,205,True,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False,True
311,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:58:58+00:00,1623585538000000000,https://twitter.com/anyuser/status/1404045630352265216,1404033444766756864,de,3,38,350,1342,78,53,29,16,69,0,False,89,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
312,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:20:23+00:00,1623583223000000000,https://twitter.com/anyuser/status/1404035919296950279,1404025118108520448,th,34,868,31668,7846,210,2906,277,14,19,0,False,134,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
313,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:33:37+00:00,1623580417000000000,https://twitter.com/anyuser/status/1404024148104400906,1404021207846965248,th,124,307,6011,2699,476,11165,1661,11,14,1,False,95,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
314,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:35:45+00:00,1623580545000000000,https://twitter.com/anyuser/status/1404024684996272131,1404023820621553664,en,1,6,124,45,5261,60197,11439,12,52,0,False,87,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False
315,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:27:44+00:00,1623580064000000000,https://twitter.com/anyuser/status/1404022671021543426,1404016329569443840,in,514,587,2775,1268,149,21818,287,18,82,0,False,237,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
316,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:03:28+00:00,1623582208000000000,https://twitter.com/anyuser/status/1404031663647072264,1404018515296747520,th,181,165,159674,172510,248,23652,122,7,12,0,False,85,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
317,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:13:47+00:00,1623582827000000000,https://twitter.com/anyuser/status/1404034257769611264,1404028775432691712,pt,3308,3666,8182,25988,53,54,45,25,123,0,False,168,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
318,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:27:44+00:00,1623587264000000000,https://twitter.com/anyuser/status/1404052867120463877,1404043502409850880,tl,8,300,11618,14789,472,96876,8262,17,32,1,False,75,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
319,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:13:21+00:00,1623586401000000000,https://twitter.com/anyuser/status/1404049249084612613,1404038826889256960,pt,217,525,28217,81047,4487,30151,4513,26,114,0,False,169,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
320,Rand200_32t6RTd,SWZ_D1,2021-06-13 09:28:48+00:00,1623576528000000000,https://twitter.com/anyuser/status/1404007839119462406,1403983797650034688,vi,2,15,423,79,349,46186,864,10,36,0,False,175,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
321,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:05:49+00:00,1623582349000000000,https://twitter.com/anyuser/status/1404032255027253248,1403955566800781312,es,5,161,696,1375,76,28,1,9,12,0,False,258,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
322,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:27:42+00:00,1623587262000000000,https://twitter.com/anyuser/status/1404052859579256836,1404013623488430080,en,366,896,18273,51995,1342,10556,1528,19,74,0,False,108,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
323,Rand200_32t6RTd,SWZ_D1,2021-06-13 10:40:36+00:00,1623580836000000000,https://twitter.com/anyuser/status/1404025906981576711,1404014969566285824,th,2,171,254,678,319,15991,1264,7,12,0,False,125,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
324,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:24:38+00:00,1623583478000000000,https://twitter.com/anyuser/status/1404036987871326215,1404028313706778624,in,2,5,1864,2105,126,3474,163,13,52,1,False,158,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
325,Rand200_32t6RTd,SWZ_D1,2021-06-13 11:01:26+00:00,1623582086000000000,https://twitter.com/anyuser/status/1404031150071312384,1404027596392714240,en,141,154,3018,6640,3884,62619,5390,11,27,0,False,169,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
326,Rand200_32t6RTd,SWZ_D1,2021-06-13 12:19:06+00:00,1623586746000000000,https://twitter.com/anyuser/status/1404050694798258176,1404023774446600192,en,7,92,7537,12430,53,71,2,8,23,0,False,95,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
327,Rand200_32t6RTd,SWZ_D1,2021-06-13 09:50:01+00:00,1623577801000000000,https://twitter.com/anyuser/status/1404013178904743940,1404011483500060672,en,208,272,70404,85563,30,373,46,6,31,1,False,125,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
